"﻿縣市別","村里","納稅單位(戶)","合計","營利所得","執行業務所得","薪資所得","利息所得","租賃及權利金","財產交易所得","機會中獎所得","股利所得","退職所得","其他所得","稿費所得","申報大於歸戶","薪資收入","稿費收入"
"新北市新莊區","海山里","1729","1437141","21206","21117","950223","50294","31901","2890","2396","335697","2172","14981","34","4230","1334524","1407"
"新北市新莊區","全安里","1365","1189566","19740","20724","828570","37283","22168","2421","1608","181805","2222","64023","303","8697","1138245","2038"
"新北市新莊區","文衡里","714","654866","13245","15538","403059","34548","41890","1406","797","128702","0","8882","275","6525","553096","822"
"新北市新莊區","興漢里","1049","886336","6677","19390","560993","41591","26387","1572","1084","212961","356","12858","31","2438","782045","805"
"新北市新莊區","榮和里","1145","1197488","16759","28370","734804","51954","67801","3600","1859","256887","3206","20587","25","11637","974003","1074"
"新北市新莊區","文德里","580","500462","5545","9823","359674","28579","19945","456","634","65532","0","6919","232","3122","490727","1124"
"新北市新莊區","文明里","542","547939","12403","7131","321686","16362","20149","1245","673","158231","0","9099","0","959","438017","130"
"新北市新莊區","中港里","1975","1539310","30009","42293","1050437","55949","71646","3837","2084","247932","5638","21166","854","7466","1491477","3045"
"新北市新莊區","頭前里","4161","5903869","81176","197150","3773614","209211","219242","66121","8228","1146508","17112","137407","1271","46827","4731947","6973"
"新北市新莊區","丹鳳里","2794","2051464","44308","31264","1588641","48132","30599","4125","4715","265399","369","28659","244","5009","2278446","2369"
"新北市新莊區","西盛里","4632","3725056","95083","62803","2515816","104395","127748","9838","8056","705191","237","61978","365","33547","3649670","3084"
"新北市新莊區","瓊林里","1414","1005586","29640","16548","688546","32636","20525","519","1544","138263","3573","68827","0","4965","1009140","324"
"新北市新莊區","營盤里","607","394708","7072","3796","234343","25899","31592","1975","598","74748","323","8181","163","6018","348677","843"
"新北市新莊區","後港里","2403","1581991","24799","30655","1194037","51816","32261","2796","2853","209246","8531","19417","1522","4057","1745863","4795"
"新北市新莊區","國泰里","441","310293","4449","4344","178350","15577","15524","401","349","85028","516","3218","280","2258","268964","994"
"新北市新莊區","立人里","694","738105","2054","28260","488591","39239","19920","1516","863","137798","251","13560","261","5791","641681","1623"
"新北市新莊區","恆安里","1363","1113720","16341","22400","800926","42148","31479","2266","1673","172079","1059","20367","991","1991","1103058","3403"
"新北市新莊區","思源里","1674","1207201","23940","23594","815483","50103","69255","2832","3171","190842","176","16140","311","11356","1189573","2136"
"新北市新莊區","化成里","1397","1364702","50313","24383","804554","57326","86869","10366","1787","281066","364","38558","211","8905","1105782","1597"
"新北市新莊區","福基里","2134","2776543","41229","58790","1743170","101541","117761","13495","3826","614279","2672","67361","937","11481","2238728","3985"
"新北市新莊區","思賢里","1328","1021870","13252","21974","799898","33608","17835","1274","2219","116750","562","12821","395","1282","1121476","1443"
"新北市新莊區","中美里","1882","1478222","26780","30023","1069793","57287","37502","4762","2805","213600","112","19574","854","15131","1491196","3418"
"新北市新莊區","中和里","1410","1074537","15071","27391","735805","42059","34915","1220","1156","187080","646","19729","449","9016","1031627","1445"
"新北市新莊區","中泰里","1259","786580","18949","16015","587428","23129","15260","461","1571","110147","6","11860","982","771","866356","2454"
"新北市新莊區","立言里","1618","1284596","22568","27053","871490","42458","15312","3571","2008","269658","65","16770","452","13192","1236409","2026"
"新北市新莊區","立功里","1022","624715","12132","14023","455341","18626","16800","2138","981","92267","208","10834","118","1247","691174","792"
"新北市新莊區","立德里","825","690681","10354","22365","457219","29515","32206","1063","1050","121817","53","8673","135","6232","630203","1317"
"新北市新莊區","豐年里","1105","675500","13378","15379","511982","21568","17292","716","1697","84539","611","6860","0","1478","758355","763"
"新北市新莊區","忠孝里","1808","1605295","31253","27348","1139460","55695","33046","8936","2924","272573","430","25460","326","7844","1553070","2634"
"新北市新莊區","立志里","1140","761005","14425","12642","533484","29334","19484","1850","1330","127099","223","9064","0","12069","783021","531"
"新北市新莊區","中誠里","623","832542","6356","9562","316960","17619","12666","1182","803","462612","75","3704","0","1005","456244","363"
"新北市新莊區","自立里","1523","1056464","18420","29347","794611","30197","23810","2098","1933","136266","211","12945","496","6131","1146454","1741"
"新北市新莊區","自強里","651","333014","14312","3750","253883","9070","5691","78","959","36643","0","7589","0","1039","395997","33"
"新北市新莊區","幸福里","1214","737721","17982","16076","573049","20311","7106","1805","1625","82403","1637","12226","76","3425","848783","1118"
"新北市新莊區","仁愛里","729","461281","10681","8932","357345","12856","3866","118","1174","60477","0","3732","33","2068","521110","319"
"新北市新莊區","信義里","1593","1097082","18502","24670","825819","34728","17741","2051","2133","151359","1","17707","39","2331","1195684","1049"
"新北市新莊區","龍鳳里","3677","3418367","52307","67661","2572881","97859","44036","6225","7627","482106","430","67216","1329","18691","3478271","4833"
"新北市新莊區","民安里","1859","1291713","32082","23063","958315","44032","37744","1521","1655","174431","5","15874","8","2983","1399397","1083"
"新北市新莊區","光華里","2144","1413327","48948","17151","1051683","47410","32540","3176","3009","175303","28","29052","253","4772","1568990","1971"
"新北市新莊區","富國里","659","400189","20197","8405","294239","11927","11922","545","789","43955","78","6075","0","2058","439840","261"
"新北市新莊區","裕民里","1898","1366124","60057","23505","900061","43018","51885","4213","2448","218555","0","29216","137","33028","1337369","1638"
"新北市新莊區","南港里","1662","1066211","19592","15864","826350","31934","18061","4171","1909","127304","3","18502","92","2428","1211073","1036"
"新北市新莊區","萬安里","1134","680804","19622","16273","521544","23298","12430","1156","1226","70268","10","13509","673","796","781425","1899"
"新北市新莊區","八德里","897","533853","9465","7725","401731","17137","19391","1092","1187","62571","0","9943","48","3563","599775","452"
"新北市新莊區","民本里","811","436893","6540","9521","340507","11740","17062","1352","603","45289","0","3792","0","487","529741","400"
"新北市新莊區","光榮里","1292","846239","21178","10436","665109","22076","9410","890","1611","98301","601","9616","80","6929","980613","1039"
"新北市新莊區","光明里","1451","980246","34096","21398","721236","27853","16163","1978","2329","127669","0","25163","0","2361","1073755","332"
"新北市新莊區","合鳳里","1277","728245","18151","11924","557423","19005","10175","1278","1243","96186","0","10520","350","1989","854287","1901"
"新北市新莊區","雙鳳里","4009","3834354","82622","90572","2805161","102973","66684","10879","7609","564212","15710","71439","1404","15087","3814377","6746"
"新北市新莊區","和平里","1512","989750","16025","26235","750181","30399","23808","1973","2104","118872","324","15068","255","4506","1098849","1227"
"新北市新莊區","自信里","742","559055","15811","6644","411900","18124","24108","2037","1180","73839","0","4013","0","1398","580624","289"
"新北市新莊區","全泰里","1604","1396327","14738","26156","982701","52281","32229","3836","2597","248017","1843","28025","0","3905","1342831","492"
"新北市新莊區","立泰里","1657","1412192","26731","21079","1021541","39585","15382","3170","2325","215632","157","63429","98","3063","1410816","1097"
"新北市新莊區","立基里","2093","1925625","24001","29174","1293361","81558","55940","6659","2569","373264","808","45178","198","12916","1765947","2172"
"新北市新莊區","中宏里","1196","874003","15859","17783","667701","26499","15890","1710","2821","113015","0","11641","135","950","948514","995"
"新北市新莊區","中全里","982","600661","15905","15626","447216","14837","8757","716","1367","85736","233","6470","216","3583","671281","1643"
"新北市新莊區","中華里","945","843996","13415","14535","612282","28124","28121","2574","1752","129282","24","11957","58","1874","829760","889"
"新北市新莊區","中隆里","1847","1957776","30188","56024","1267348","58815","49885","11136","3518","437256","1811","30970","699","10126","1709863","3107"
"新北市新莊區","中原里","5072","5831091","83131","179440","3919607","154631","136726","32816","7783","1108514","13046","151787","936","42675","5138086","6374"
"新北市新莊區","中信里","2703","2145719","32536","32617","1661068","63272","24208","6699","3644","263528","845","49583","527","7192","2319720","2120"
"新北市新莊區","仁義里","1039","669073","13187","13177","525084","16608","6739","811","1227","78388","0","12385","0","1465","765953","124"
"新北市新莊區","建福里","824","487384","8994","6914","375583","14720","3655","699","902","62059","0","11373","17","2468","557277","446"
"新北市新莊區","四維里","1264","698226","15303","13740","525560","21831","24232","1149","1227","81947","33","10362","42","2799","810955","758"
"新北市新莊區","文聖里","1150","1046570","8410","18155","693030","45439","69897","2634","1773","178689","1172","24554","40","2776","944857","951"
"新北市新莊區","福營里","844","649750","18858","12153","396680","23533","34935","1393","2541","144619","3159","8000","26","3853","572732","285"
"新北市新莊區","後德里","1055","831389","15673","14506","586063","38502","23299","1072","1637","137856","8","11363","0","1411","829157","636"
"新北市新莊區","建安里","2250","1619155","41694","29464","1237808","45282","26989","4194","3033","207084","245","15479","197","7686","1779390","1938"
"新北市新莊區","龍安里","666","388739","8684","8246","295258","15401","5063","930","1314","46780","0","6234","240","589","447246","1097"
"新北市新莊區","昌平里","3538","4549919","61545","158245","2986534","136952","106883","39824","8628","910920","12308","77323","1197","49560","3842361","8377"
"新北市新莊區","昌明里","1132","805849","11527","18335","625602","25158","8168","745","1339","104933","224","8209","1","1607","887915","1073"
"新北市新莊區","成德里","1475","931261","24434","30524","687085","24653","14644","1784","2421","134241","338","10390","0","746","1022278","821"
"新北市新莊區","福興里","2049","1843788","43836","37208","1049560","48260","61064","2781","2604","579415","474","16176","98","2311","1532678","1483"
"新北市新莊區","昌信里","1286","1188457","19058","16931","860359","30591","16012","1723","2460","219308","275","14081","427","7233","1171510","2002"
"新北市新莊區","昌隆里","1543","1319259","19109","34255","976391","38776","18367","4540","2993","184436","16900","18527","38","4927","1352036","1210"
"新北市新莊區","中平里","3283","3179262","51921","64076","2383783","89308","44738","8162","5922","453615","4767","59804","614","12551","3207678","4575"
"新北市新莊區","立廷里","4334","4832483","57574","96023","3704950","124905","57787","9535","9170","646571","19606","82865","1159","22336","4809821","7108"
"新北市新莊區","泰豐里","781","560230","7912","16742","434674","13138","8048","571","829","66338","130","10766","0","1080","621378","282"
"新北市新莊區","富民里","1252","758348","18172","16299","587618","22079","11180","763","1359","91244","0","8589","25","1020","881996","886"
"新北市新莊區","龍福里","718","453909","5766","11456","364658","11077","3851","1934","818","46423","0","7235","0","691","533798","284"
"新北市新莊區","祥鳳里","748","483626","8794","8619","370031","13344","5367","591","978","68158","0","7268","0","476","545142","110"
"新北市新莊區","民全里","1222","803767","17806","20009","598066","23091","11107","2627","1128","109434","370","17715","104","2311","883915","711"
"新北市新莊區","民有里","1287","860189","18898","29557","661451","20619","10387","1043","2283","106076","23","8140","321","1391","975599","1500"
"新北市新莊區","光正里","1337","918711","18238","15782","701676","29563","14543","1172","1687","121577","313","12420","166","1574","1024832","785"
"新北市新莊區","光和里","806","447040","19715","6526","346393","13860","5994","726","796","46908","19","5736","0","366","535048","656"
"新北市新莊區","其他","2","669","0","1","654","1","0","0","0","0","0","13","0","0","1275","0"
"新北市新莊區","合計","131551","110507263","2058706","2420677","77944779","3527721","2770700","370205","199139","18413611","149938","2034780","24874","592132","108662854","146110"
"新北市林口區","東林里","1167","823136","41460","25502","511222","28018","35930","1882","1608","161823","39","12269","72","3312","777791","457"
"新北市林口區","林口里","1701","1257023","36122","23070","848604","40300","39189","13165","1468","232268","987","17336","87","4427","1233337","952"
"新北市林口區","西林里","3766","4274670","61327","86730","2748722","116457","122075","28604","5215","955690","854","93900","376","54721","3641490","4697"
"新北市林口區","湖北里","425","312502","13936","5489","208023","8918","25296","1323","912","46139","1","2303","147","16","300443","665"
"新北市林口區","菁湖里","1420","1841611","26396","37517","915351","57402","89500","4341","3550","663286","4424","27572","1143","11129","1234034","3216"
"新北市林口區","湖南里","9584","13023462","123697","350362","9511034","302708","258372","71391","24886","1896492","33060","355610","8042","87810","11864226","29410"
"新北市林口區","南勢里","10725","17437042","186853","467251","12221216","410524","321303","153730","26078","2983007","62036","494237","9496","101312","14859614","41397"
"新北市林口區","頂福里","293","212454","5564","1603","106945","5883","19627","939","219","66598","134","4911","0","31","170278","89"
"新北市林口區","下福里","400","261673","11947","1644","178280","6506","6905","2495","300","49963","27","3450","153","3","276648","405"
"新北市林口區","嘉寶里","258","179730","5358","7000","106245","3937","3889","384","153","49966","0","2618","0","180","163882","80"
"新北市林口區","瑞平里","225","133970","3616","3762","99478","4220","5388","247","137","14754","0","1782","158","429","149873","449"
"新北市林口區","太平里","469","303931","5914","9734","212539","7859","18740","864","949","39752","0","3282","0","4298","324454","34"
"新北市林口區","中湖里","1755","1615302","31242","42264","1145453","40450","46475","8575","3258","260585","1169","27628","14","8188","1573632","1124"
"新北市林口區","東勢里","2403","2132127","35724","62722","1524869","58786","49675","6058","3651","346726","784","37286","494","5351","2085444","3921"
"新北市林口區","仁愛里","2494","3102424","23456","54216","2204448","79836","69589","13752","3903","558894","501","77970","633","15226","2795114","5379"
"新北市林口區","麗林里","3099","3644736","44522","84073","2617872","86877","80779","22286","5125","591796","3865","78609","1306","27627","3386252","6038"
"新北市林口區","麗園里","1364","1348630","11618","28634","860004","43304","56619","3339","1591","310413","191","24943","520","7453","1164713","2724"
"新北市林口區","其他","1","99","0","0","84","1","0","0","0","0","0","14","0","0","291","0"
"新北市林口區","合計","41549","51904523","668751","1291572","36020389","1301985","1249352","333376","83004","9228151","108072","1265719","22639","331514","46001516","101037"
"新北市五股區","興珍里","1518","1175012","31295","40592","578220","45251","106769","5283","1762","339784","0","22269","481","3306","891154","1825"
"新北市五股區","更寮里","308","197870","3750","4584","117655","8072","16480","336","545","45161","0","1063","4","220","182651","254"
"新北市五股區","集福里","1105","655871","17186","13416","490728","15511","8125","3875","1253","91373","30","12761","346","1265","747773","1637"
"新北市五股區","觀音里","298","176678","12349","1767","101145","6483","10919","410","103","38955","0","1908","0","2639","159576","175"
"新北市五股區","成州里","1692","1073981","36057","22056","784066","27566","22321","1811","2194","152708","1538","15862","0","7802","1170653","727"
"新北市五股區","五股里","1172","765881","13568","16202","462000","33653","71980","1233","929","154590","377","6844","515","3990","707458","1905"
"新北市五股區","五龍里","356","216420","5667","3449","125812","10783","15603","132","219","51478","0","1210","0","2067","199080","75"
"新北市五股區","德音里","1825","1878124","31140","18986","1016163","64035","55696","4107","3089","636059","382","44428","519","3520","1452006","2303"
"新北市五股區","貿商里","894","625864","7993","24623","477898","21586","4818","1166","1267","76020","1","9034","126","1332","690079","650"
"新北市五股區","陸一里","717","490897","10898","12703","366476","18383","2219","2012","1152","61385","1280","12580","136","1672","530552","604"
"新北市五股區","成功里","2821","1943029","53089","57777","1492381","38940","23260","29076","5642","216973","1333","21707","350","2501","2184873","2490"
"新北市五股區","五福里","1032","582956","12007","17927","433456","21481","12686","2034","740","73640","80","5418","189","3298","660686","722"
"新北市五股區","成德里","920","606129","13212","8326","441558","17861","20189","1399","975","82775","931","16572","0","2330","656502","270"
"新北市五股區","德泰里","1406","2594444","34277","22800","698715","51894","15222","6297","1468","1751635","0","9137","1511","1488","1040003","2835"
"新北市五股區","六福里","1194","710032","17050","13380","562149","15194","6842","1623","1638","81023","1","10022","0","1109","846525","593"
"新北市五股區","集賢里","1291","705771","26461","7637","546996","17775","16690","5542","1590","69048","0","10268","0","3764","844537","60"
"新北市五股區","民義里","1117","750754","21193","14674","537036","22262","25049","752","1085","115453","14","9997","246","2991","787553","1106"
"新北市五股區","成泰里","4125","3365323","96855","93352","2489830","66839","53873","20325","9801","453282","1138","61567","3080","15383","3513392","8981"
"新北市五股區","水碓里","2613","1942225","54844","36449","1256269","61020","50263","5490","2663","440271","4155","24395","190","6216","1860808","2415"
"新北市五股區","福德里","1069","717337","27642","13551","577116","14289","7513","1455","2043","59494","28","11405","0","2803","847914","645"
"新北市五股區","其他","3","1761","360","0","1216","3","0","0","0","173","0","9","0","0","1630","0"
"新北市五股區","合計","27476","21176359","526893","444252","13556887","578883","546518","94357","40157","4991279","11288","308457","7693","69695","19975404","30273"
"新北市蘆洲區","樓厝里","2170","1728365","41595","28671","1285770","48575","45801","3889","3535","232261","2143","22620","1235","12270","1787677","4392"
"新北市蘆洲區","保和里","797","600842","21660","15409","420457","17469","19007","1820","826","95896","0","7097","67","1134","597969","763"
"新北市蘆洲區","得勝里","954","689750","21668","14502","418583","29612","32323","775","1015","151405","0","8803","0","11065","618866","391"
"新北市蘆洲區","仁復里","577","451117","7535","15603","311717","17945","17973","1728","646","59868","29","11258","0","6814","431881","232"
"新北市蘆洲區","溪墘里","896","634245","11147","13008","470993","23546","17233","966","1722","84458","0","8523","249","2400","671727","1315"
"新北市蘆洲區","中路里","1264","835555","35438","21700","605804","30026","18452","1653","1449","110188","0","7082","108","3654","898445","1265"
"新北市蘆洲區","正義里","4934","6117493","123696","113721","4078510","189585","211589","18769","7876","1203745","13802","87811","4630","63759","5311736","11578"
"新北市蘆洲區","水湳里","3476","2768022","84991","47105","2047677","88942","50054","5400","7697","382102","521","37654","373","15506","2868421","2974"
"新北市蘆洲區","保佑里","1082","722331","18925","15153","543787","19498","26211","1307","1242","81405","166","9744","165","4730","784531","1088"
"新北市蘆洲區","樹德里","955","625255","12362","8186","462216","22005","22933","1428","1056","77080","0","14516","0","3473","676065","309"
"新北市蘆洲區","中原里","1850","1676884","41334","37670","1101601","57382","53878","18347","2848","325670","739","25026","18","12372","1528704","1475"
"新北市蘆洲區","恆德里","1900","1539662","25089","37446","1152242","49780","37372","2372","2735","187060","2747","25755","184","16881","1583547","2063"
"新北市蘆洲區","光華里","1617","1185393","32163","22778","867711","36990","34121","3357","1876","164036","622","16117","13","5610","1236925","1079"
"新北市蘆洲區","鷺江里","1674","1410064","32495","32361","945567","63729","47172","4055","2076","240929","208","12320","117","29035","1334694","1371"
"新北市蘆洲區","南港里","1762","1155095","33393","33118","871464","34440","18352","1490","1824","143776","10","10627","0","6601","1289209","1286"
"新北市蘆洲區","永樂里","1934","1405275","30257","38006","1022069","34724","22102","5032","1829","221925","825","16565","1278","10663","1482728","3454"
"新北市蘆洲區","永康里","2029","1357898","39192","36367","1037701","38916","21680","1843","3205","161122","354","11036","238","6243","1518998","1532"
"新北市蘆洲區","信義里","1086","753498","18194","21496","553272","21655","18446","881","2448","99555","15","9576","0","7960","803274","357"
"新北市蘆洲區","玉清里","1878","1553526","35578","29958","1103478","46461","41139","4321","1836","256716","235","20575","104","13127","1535264","1817"
"新北市蘆洲區","復興里","1009","647164","27390","13984","447651","15848","15735","973","798","115841","0","5839","168","2935","678619","882"
"新北市蘆洲區","水河里","2867","1853425","55436","36717","1412311","47807","50331","7072","3464","206639","440","28185","340","4681","2088510","2530"
"新北市蘆洲區","仁愛里","1692","1187743","34246","32467","876693","35698","23241","1424","2057","158747","598","16556","330","5687","1265775","1277"
"新北市蘆洲區","忠義里","983","698922","18463","8286","489814","22204","21513","2482","1286","111462","0","10776","126","12510","709657","1143"
"新北市蘆洲區","九芎里","1645","1037378","29057","24577","751795","27345","16422","3369","1863","165806","22","9147","362","7614","1130680","1800"
"新北市蘆洲區","中華里","924","667300","14899","13703","473799","24837","16324","2412","1070","83964","12441","9366","91","14395","677413","759"
"新北市蘆洲區","得仁里","927","598911","18895","11437","415891","17610","29979","1194","1216","91678","1782","5350","0","3880","626648","111"
"新北市蘆洲區","仁德里","1627","1159185","28183","19788","869452","41406","25916","3937","1941","140546","0","13991","354","13672","1250141","1841"
"新北市蘆洲區","仁義里","1344","1184772","32504","22357","877293","38090","25129","3702","1884","154895","2581","20558","228","5551","1180617","1657"
"新北市蘆洲區","光明里","1392","1071492","17529","16896","758548","31446","22023","1131","2075","197802","1700","9612","70","12660","1089666","1174"
"新北市蘆洲區","保新里","1267","1041494","16240","29708","761533","28323","37764","5426","1609","120657","341","20659","656","18577","1046440","2801"
"新北市蘆洲區","長安里","1455","907071","33504","17073","623215","27964","26692","2607","1591","159481","92","7298","554","6998","952141","2070"
"新北市蘆洲區","民和里","748","457153","16634","6451","354190","13076","4660","397","1081","53435","0","4972","545","1711","528878","1638"
"新北市蘆洲區","忠孝里","751","465519","6460","9877","351912","12296","8084","531","1009","66051","29","3560","0","5709","520282","199"
"新北市蘆洲區","福安里","1017","737411","9708","11598","497555","31857","19713","1178","893","148311","11","11706","94","4786","727511","876"
"新北市蘆洲區","永安里","1538","1026090","37447","15014","757479","28764","23162","1853","2162","145251","1167","10224","39","3530","1111488","1384"
"新北市蘆洲區","延平里","1250","829656","19186","14042","655526","18732","15818","1483","1254","93908","82","7824","28","1774","953734","875"
"新北市蘆洲區","成功里","2301","1490244","42693","29382","1116713","45983","21869","4244","2628","194746","1628","17213","481","12665","1647533","2381"
"新北市蘆洲區","永德里","1400","876376","21808","23049","652916","24829","21566","1880","1360","116166","578","9149","654","2421","966897","2625"
"新北市蘆洲區","其他","93","43307","1001","2266","34619","912","274","0","75","3729","0","294","0","137","52786","0"
"新北市蘆洲區","合計","59065","45190882","1147996","940928","32479523","1406308","1182053","126728","79054","6808312","45909","584982","13896","375191","46166074","66766"
"新北市三重區","二重里","484","291534","15316","6530","205089","10280","6682","655","434","36455","0","3668","0","6426","305740","26"
"新北市三重區","五谷里","705","553294","5610","7138","377513","17247","22121","929","1083","106358","698","10505","81","4011","535494","701"
"新北市三重區","德厚里","184","175855","1240","3318","128500","5767","3614","1258","712","23620","0","5396","17","2413","174682","217"
"新北市三重區","福祉里","2039","1933722","19940","47856","1391679","64610","43947","4095","2753","313032","1941","33641","608","9619","1860618","3009"
"新北市三重區","過田里","2133","1858799","20278","43253","1268709","65917","55975","5800","2838","360511","223","25312","709","9275","1745391","4536"
"新北市三重區","溪美里","2722","2165121","37774","64040","1611977","72711","44883","5618","3572","280116","4459","28359","201","11410","2250077","1965"
"新北市三重區","厚德里","1066","848473","20297","15820","648724","28005","16662","1084","1388","97187","0","12672","0","6634","896883","548"
"新北市三重區","慈化里","680","450185","12648","9163","347248","12325","9274","450","738","51255","0","4983","0","2102","502690","174"
"新北市三重區","永安里","1164","827685","17749","13563","654170","23835","12456","3239","2232","84924","0","8253","1007","6257","925165","1961"
"新北市三重區","六合里","1108","711326","25793","12067","516955","25524","16507","1505","1703","95891","2049","8121","29","5181","757687","812"
"新北市三重區","福利里","834","732150","9986","14927","553613","20027","10387","3203","2262","102294","1252","12371","162","1666","748806","1150"
"新北市三重區","永興里","527","441379","4695","11673","312363","14593","22007","1090","993","60513","0","7300","0","6153","425546","301"
"新北市三重區","清和里","1435","1342393","23730","19828","950789","46256","26155","3503","2144","221995","1069","24301","748","21876","1279105","3166"
"新北市三重區","仁德里","544","335222","9703","7479","249539","11341","10229","1083","475","39390","0","4006","0","1978","361426","61"
"新北市三重區","開元里","587","550992","9639","20407","390851","13803","9266","2751","1110","86255","680","6596","0","9633","518554","780"
"新北市三重區","大德里","253","156890","3460","2976","111565","7970","4026","1028","272","20838","394","2578","0","1784","164099","3"
"新北市三重區","錦通里","378","218461","4112","3246","157058","9425","8563","359","296","32630","0","1913","16","843","231896","567"
"新北市三重區","光華里","834","668619","8038","23205","491715","22225","20346","2904","1090","86385","18","8158","360","4173","670636","1800"
"新北市三重區","光榮里","477","389054","9572","16799","244391","17157","9432","338","549","85581","0","3565","327","1344","343777","1087"
"新北市三重區","大園里","817","732873","10632","13442","570595","16276","7029","2027","1829","85061","0","21119","0","4863","760667","519"
"新北市三重區","長生里","255","193633","4199","9314","134632","8986","4903","53","228","24716","818","5205","0","577","186626","2"
"新北市三重區","長安里","592","391740","7053","8994","268853","13040","15688","392","425","68356","0","3755","0","5186","388539","242"
"新北市三重區","同安里","376","210578","2177","6473","172053","6556","1763","16","329","17660","0","2865","0","688","255413","267"
"新北市三重區","光明里","2471","2249425","35129","36991","1566600","87074","87317","3508","2991","376915","370","31888","362","20281","2108847","2802"
"新北市三重區","菜寮里","645","443278","8168","12252","331094","15593","10430","523","856","57429","70","5576","0","1286","473257","545"
"新北市三重區","大同里","659","480320","5811","10038","348667","17650","17427","7294","615","60196","27","8950","0","3646","489663","431"
"新北市三重區","長泰里","615","384744","6667","8786","282072","10951","11442","462","807","56850","0","4084","0","2625","413369","62"
"新北市三重區","長元里","684","430886","4468","9992","338664","13862","11961","697","995","42304","0","7254","262","425","488946","684"
"新北市三重區","介壽里","344","259644","2995","3777","144844","8650","11068","28","402","81810","0","2635","0","3435","215946","213"
"新北市三重區","三安里","782","512367","12241","10951","362082","17980","25513","968","1617","68398","3","5376","15","7223","520415","407"
"新北市三重區","文化里","673","457743","5602","8438","295766","14905","53601","1360","768","60048","0","6542","0","10712","425131","491"
"新北市三重區","正義里","577","454052","9238","10983","302611","19958","39014","1644","755","61444","0","6277","124","2002","424737","403"
"新北市三重區","中正里","405","277922","3391","5609","190864","10144","26286","686","350","35270","228","3164","0","1929","282312","173"
"新北市三重區","仁義里","438","347633","2884","10173","262870","9865","6211","1049","322","44441","0","8375","0","1444","359191","180"
"新北市三重區","長江里","617","496644","6436","12764","335110","29906","8451","540","770","91077","0","6156","165","5269","474295","960"
"新北市三重區","錦江里","606","344433","7604","6586","265015","9658","4027","346","728","44238","271","4698","279","982","401657","926"
"新北市三重區","龍門里","517","377909","9267","4224","267754","18721","10594","530","705","58252","72","4490","136","3164","373957","1593"
"新北市三重區","大安里","454","267899","5391","4691","201802","9530","3401","266","361","38771","593","3041","0","53","299264","278"
"新北市三重區","光正里","988","1170387","23438","26246","818354","37813","25763","4312","1864","153040","0","74477","480","4600","1038553","3263"
"新北市三重區","重新里","485","353274","9707","4009","252195","12143","22863","938","457","44714","0","4904","69","1275","354343","582"
"新北市三重區","民生里","1242","862846","16775","20167","591460","28093","13846","2321","1212","176636","220","7866","81","4168","862178","782"
"新北市三重區","中山里","922","853029","13921","17538","515063","33351","43144","1864","1416","180210","492","12717","57","33255","710005","1113"
"新北市三重區","國隆里","831","590765","7456","11050","454805","20793","6880","17","943","76628","0","5500","4984","1708","639814","7728"
"新北市三重區","重陽里","1020","665112","16102","16876","498324","23728","11521","957","1423","85005","73","9239","0","1865","720053","642"
"新北市三重區","幸福里","1386","915672","16024","21336","604605","37959","40365","2212","1438","170716","1023","8361","816","10816","889173","2444"
"新北市三重區","福安里","912","646981","22207","9050","468367","20846","17131","814","1162","93700","8","5649","0","8048","668729","305"
"新北市三重區","信安里","664","537691","5888","20477","392863","14871","12504","1115","1452","69667","4640","9081","0","5133","541200","168"
"新北市三重區","安慶里","612","342955","6708","7903","247247","12115","8799","1219","900","53498","12","3401","248","906","376773","1195"
"新北市三重區","順德里","589","382500","14199","14638","252777","10406","8240","1140","925","75767","0","2885","0","1523","377859","620"
"新北市三重區","承德里","453","317449","6050","7315","229521","9836","13167","426","565","39472","36","7882","0","3180","330980","297"
"新北市三重區","瑞德里","644","395984","10166","6227","276236","14820","10974","728","602","72010","0","3572","0","649","413162","158"
"新北市三重區","崇德里","1043","654235","19658","8775","513706","19513","6889","1057","1078","72074","0","6822","308","4355","742213","1006"
"新北市三重區","尚德里","838","545919","11497","5934","426529","17741","12884","821","1112","57118","0","7861","109","4314","616379","1256"
"新北市三重區","培德里","1152","914185","18451","30505","641526","29363","20223","2535","1540","157578","157","7724","0","4583","889111","995"
"新北市三重區","自強里","526","317343","7900","7994","227796","13062","7838","399","431","47399","0","2945","0","1579","342298","285"
"新北市三重區","大有里","1747","1194747","33595","15319","820232","42398","45592","4178","2166","214355","12","9444","600","6858","1201454","2113"
"新北市三重區","頂崁里","957","853948","25923","11159","546148","28012","52056","2039","1476","171497","420","10746","0","4471","760841","154"
"新北市三重區","谷王里","580","590310","9819","4953","412742","19830","17732","2779","805","108896","0","7166","25","5562","549794","1025"
"新北市三重區","中興里","1444","1218350","34557","26973","705555","44273","71175","3741","1692","311310","5736","8393","421","4524","1017079","1717"
"新北市三重區","成功里","2662","2677192","41669","50334","2026986","71820","31286","10138","4816","369509","6553","37491","573","26016","2665948","5112"
"新北市三重區","重明里","1252","1471153","16938","38779","974543","51299","43945","11348","4345","286033","646","31432","845","10999","1267106","3686"
"新北市三重區","光田里","1471","1297813","11631","15098","908661","46153","22381","2145","2167","206694","63","35821","1172","45827","1237906","3713"
"新北市三重區","田心里","1204","776347","22858","17739","570038","28789","19419","1229","1546","103110","0","7710","119","3792","834937","776"
